Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,T2M,GWETTOP,Precipitations_mm,VPD
2022-10-24,33.5,-2.5,17.61,27.66,18.6,,0.0,1.55
2022-10-24,34.5,-7.5,15.6,85.92,22.55,,0.0,0.385
2022-10-24,34.5,-2.5,15.68,25.0,22.57,,0.0,2.053
2022-10-24,35.5,-7.5,14.0,82.93,22.56,,0.0,0.467
2022-10-24,35.5,-2.5,15.27,60.75,23.65,,0.0,1.147
2022-10-25,27.5,-7.5,19.83,17.56,26.02,,0.0,2.774
2022-10-25,27.5,-2.5,18.62,21.5,22.88,,0.0,2.189
2022-10-25,28.5,-7.5,19.31,17.73,24.67,,0.0,2.555
2022-10-25,28.5,-2.5,18.13,21.54,24.2,,0.0,2.369
2022-10-25,29.5,-7.5,18.76,16.93,25.86,,0.0,2.769
2022-10-25,29.5,-2.5,18.28,23.21,22.94,,0.0,2.149
2022-10-25,30.5,-7.5,17.39,25.77,17.27,,0.0,1.463
2022-10-25,30.5,-2.5,18.67,25.14,21.88,,0.0,1.965
2022-10-25,31.5,-7.5,14.85,28.27,20.01,,0.0,1.678
2022-10-25,31.5,-2.5,18.59,26.95,21.08,,0.0,1.826
2022-10-25,32.5,-7.5,13.57,25.44,24.78,,0.0,2.331
2022-10-25,32.5,-2.5,17.68,31.66,17.82,,0.0,1.395
2022-10-25,33.5,-7.5,13.56,49.09,23.36,,0.0,1.462
2022-10-25,33.5,-2.5,17.17,28.68,19.14,,0.0,1.581
2022-10-25,34.5,-7.5,11.74,84.18,23.09,,0.0,0.447
2022-10-25,34.5,-2.5,15.53,25.16,23.68,,0.0,2.191
2022-10-25,35.5,-7.5,10.12,88.3,22.86,,0.0,0.326
2022-10-25,35.5,-2.5,14.4,63.61,23.65,,0.0,1.063
2022-10-26,27.5,-7.5,19.29,17.92,24.23,,0.0,2.483
2022-10-26,27.5,-2.5,19.4,17.06,22.69,,0.0,2.287
2022-10-26,28.5,-7.5,18.72,17.99,24.19,,0.0,2.475
2022-10-26,28.5,-2.5,19.02,16.83,23.25,,0.0,2.372
2022-10-26,29.5,-7.5,18.34,17.59,24.84,,0.0,2.586
2022-10-26,29.5,-2.5,19.24,18.6,22.06,,0.0,2.16
2022-10-26,30.5,-7.5,17.44,25.27,17.17,,0.0,1.464
2022-10-26,30.5,-2.5,18.8,21.87,20.56,,0.0,1.891
2022-10-26,31.5,-7.5,16.98,27.03,20.41,,0.0,1.75
2022-10-26,31.5,-2.5,17.05,23.61,19.8,,0.0,1.764
2022-10-26,32.5,-7.5,16.95,21.48,26.75,,0.0,2.759
2022-10-26,32.5,-2.5,13.91,28.26,17.04,,0.0,1.394
2022-10-26,33.5,-7.5,14.0,40.93,25.67,,0.0,1.947
2022-10-26,33.5,-2.5,14.13,29.61,17.23,,0.0,1.384
2022-10-26,34.5,-7.5,10.99,78.81,23.52,,0.0,0.614
2022-10-26,34.5,-2.5,12.59,29.08,21.32,,0.0,1.799
2022-10-26,35.5,-7.5,10.39,77.92,23.31,,0.0,0.632
2022-10-26,35.5,-2.5,10.63,66.94,23.53,,0.0,0.959
2022-10-27,27.5,-7.5,19.32,16.1,22.69,,0.0,2.313
2022-10-27,27.5,-2.5,19.55,17.99,23.04,,0.0,2.31
2022-10-27,28.5,-7.5,18.77,16.05,22.91,,0.0,2.346
2022-10-27,28.5,-2.5,19.15,18.95,22.56,,0.0,2.217
2022-10-27,29.5,-7.5,19.35,15.75,24.29,,0.0,2.558
2022-10-27,29.5,-2.5,19.01,21.04,21.61,,0.0,2.038
2022-10-27,30.5,-7.5,19.11,24.57,15.41,,0.0,1.321
2022-10-27,30.5,-2.5,18.76,23.69,20.74,,0.0,1.868
2022-10-27,31.5,-7.5,18.38,26.64,19.17,,0.0,1.629
2022-10-27,31.5,-2.5,18.34,23.36,20.5,,0.0,1.848
2022-10-27,32.5,-7.5,17.31,21.69,25.73,,0.0,2.591
2022-10-27,32.5,-2.5,18.16,26.22,17.46,,0.0,1.472
2022-10-27,33.5,-7.5,16.55,42.53,25.26,,0.0,1.849
2022-10-27,33.5,-2.5,17.92,26.78,17.2,,0.0,1.437
2022-10-27,34.5,-7.5,15.57,83.0,23.02,,0.0,0.478
2022-10-27,34.5,-2.5,16.72,25.68,21.36,,0.0,1.89
2022-10-27,35.5,-7.5,14.69,95.11,22.58,,0.0,0.134
2022-10-27,35.5,-2.5,14.65,71.85,22.24,,0.0,0.755
2022-10-28,27.5,-7.5,19.37,16.2,23.07,,0.0,2.364
2022-10-28,27.5,-2.5,19.81,17.24,23.49,,0.0,2.395
2022-10-28,28.5,-7.5,18.9,15.83,23.0,,0.0,2.365
2022-10-28,28.5,-2.5,19.32,19.11,22.86,,0.0,2.253
2022-10-28,29.5,-7.5,18.89,14.81,24.51,,0.0,2.621
2022-10-28,29.5,-2.5,19.0,20.88,21.7,,0.0,2.054
2022-10-28,30.5,-7.5,18.59,23.37,15.32,,0.0,1.334
2022-10-28,30.5,-2.5,18.52,22.84,20.74,,0.0,1.888
2022-10-28,31.5,-7.5,17.8,23.5,18.55,,0.0,1.634
2022-10-28,31.5,-2.5,18.12,23.27,20.26,,0.0,1.823
2022-10-28,32.5,-7.5,17.22,17.92,25.12,,0.0,2.619
2022-10-28,32.5,-2.5,18.07,26.21,17.41,,0.0,1.467
2022-10-28,33.5,-7.5,16.38,36.29,25.51,,0.0,2.08
2022-10-28,33.5,-2.5,17.59,25.56,17.67,,0.0,1.505
2022-10-28,34.5,-7.5,15.13,81.02,23.13,,0.0,0.537
2022-10-28,34.5,-2.5,16.5,25.31,20.83,,0.0,1.838
2022-10-28,35.5,-7.5,14.33,85.11,22.59,,0.0,0.408
2022-10-28,35.5,-2.5,14.54,82.76,21.92,,0.0,0.454
2022-10-29,27.5,-7.5,16.99,16.69,22.98,,0.0,2.338
2022-10-29,27.5,-2.5,19.74,16.26,22.83,,0.0,2.328
2022-10-29,28.5,-7.5,16.02,16.72,22.78,,0.0,2.309
2022-10-29,28.5,-2.5,18.48,17.29,22.83,,0.0,2.3
2022-10-29,29.5,-7.5,14.82,15.92,24.25,,0.0,2.547
2022-10-29,29.5,-2.5,18.27,18.68,21.97,,0.0,2.146
2022-10-29,30.5,-7.5,14.77,23.91,15.75,,0.0,1.362
2022-10-29,30.5,-2.5,17.76,21.23,21.19,,0.0,1.982
2022-10-29,31.5,-7.5,13.97,24.7,18.87,,0.0,1.641
2022-10-29,31.5,-2.5,16.17,22.64,20.75,,0.0,1.895
2022-10-29,32.5,-7.5,13.07,16.88,25.17,,0.0,2.66
2022-10-29,32.5,-2.5,15.27,27.41,17.0,,0.0,1.407
2022-10-29,33.5,-7.5,12.86,28.37,25.02,,0.0,2.272
2022-10-29,33.5,-2.5,15.26,25.91,18.1,,0.0,1.539
2022-10-29,34.5,-7.5,11.68,73.33,23.2,,0.0,0.758
2022-10-29,34.5,-2.5,13.21,27.98,20.94,,0.0,1.784
2022-10-29,35.5,-7.5,12.09,83.9,22.63,,0.0,0.442
2022-10-29,35.5,-2.5,12.25,75.93,21.22,,0.0,0.607
2022-10-30,27.5,-7.5,19.39,15.74,23.09,,0.0,2.38
2022-10-30,27.5,-2.5,16.17,17.11,23.0,,0.0,2.329
2022-10-30,28.5,-7.5,18.83,16.34,23.07,,0.0,2.36
2022-10-30,28.5,-2.5,16.43,18.02,23.13,,0.0,2.321
2022-10-30,29.5,-7.5,17.8,17.11,24.53,,0.0,2.553
2022-10-30,29.5,-2.5,16.96,17.53,21.75,,0.0,2.147
2022-10-30,30.5,-7.5,16.53,24.99,16.76,,0.0,1.431
2022-10-30,30.5,-2.5,17.33,18.04,21.64,,0.0,2.12
2022-10-30,31.5,-7.5,15.69,25.42,19.61,,0.0,1.702
2022-10-30,31.5,-2.5,15.79,20.48,21.46,,0.0,2.034
2022-10-30,32.5,-7.5,14.06,21.57,25.26,,0.0,2.523
2022-10-30,32.5,-2.5,14.95,26.37,17.47,,0.0,1.47
2022-10-30,33.5,-7.5,14.01,50.8,23.47,,0.0,1.422
2022-10-30,33.5,-2.5,14.53,29.19,17.9,,0.0,1.452
2022-10-30,34.5,-7.5,10.28,87.75,22.51,,0.0,0.334
2022-10-30,34.5,-2.5,12.5,40.28,20.45,,0.0,1.436
2022-10-30,35.5,-7.5,12.26,82.48,22.34,,0.0,0.473
2022-10-30,35.5,-2.5,11.33,82.99,21.47,,0.0,0.435
2022-10-31,27.5,-7.5,19.37,16.75,22.14,,0.0,2.22
2022-10-31,27.5,-2.5,18.63,18.06,22.75,,0.0,2.267
2022-10-31,28.5,-7.5,18.81,15.06,22.69,,0.0,2.342
2022-10-31,28.5,-2.5,18.21,16.84,22.87,,0.0,2.318
2022-10-31,29.5,-7.5,18.4,15.28,24.38,,0.0,2.586
2022-10-31,29.5,-2.5,18.27,17.0,21.89,,0.0,2.18
2022-10-31,30.5,-7.5,18.12,23.21,17.15,,0.0,1.502
2022-10-31,30.5,-2.5,17.99,18.76,21.5,,0.0,2.083
2022-10-31,31.5,-7.5,17.39,26.43,18.36,,0.0,1.553
2022-10-31,31.5,-2.5,17.49,20.94,20.75,,0.0,1.936
2022-10-31,32.5,-7.5,15.66,26.84,22.97,,0.0,2.052
2022-10-31,32.5,-2.5,17.27,22.16,18.25,,0.0,1.632
2022-10-31,33.5,-7.5,13.31,56.64,21.93,,0.0,1.141
2022-10-31,33.5,-2.5,16.61,31.29,19.1,,0.0,1.519
2022-10-31,34.5,-7.5,9.57,87.96,22.44,,0.0,0.327
2022-10-31,34.5,-2.5,14.73,40.74,21.41,,0.0,1.511
2022-10-31,35.5,-7.5,6.94,86.25,22.43,,0.1,0.373
2022-10-31,35.5,-2.5,11.26,79.57,21.54,,0.0,0.525
2022-11-01,27.5,-7.5,18.71,16.85,22.09,,0.0,2.21
2022-11-01,27.5,-2.5,18.86,18.8,22.02,,0.0,2.149
2022-11-01,28.5,-7.5,17.48,14.78,23.57,,0.0,2.478
2022-11-01,28.5,-2.5,18.32,18.03,22.73,,0.0,2.265
2022-11-01,29.5,-7.5,16.4,13.66,24.39,,0.0,2.637
2022-11-01,29.5,-2.5,17.11,17.55,22.56,,0.0,2.255
2022-11-01,30.5,-7.5,15.09,22.61,16.03,,0.0,1.41
2022-11-01,30.5,-2.5,16.07,17.58,21.66,,0.0,2.134
2022-11-01,31.5,-7.5,12.01,30.68,18.07,,0.0,1.437
2022-11-01,31.5,-2.5,13.4,17.4,20.68,,0.0,2.014
2022-11-01,32.5,-7.5,9.38,35.86,23.67,,0.2,1.876
2022-11-01,32.5,-2.5,13.07,26.21,19.11,,0.0,1.633
2022-11-01,33.5,-7.5,9.97,75.87,21.85,,0.0,0.632
2022-11-01,33.5,-2.5,12.46,37.99,19.02,,0.0,1.364
2022-11-01,34.5,-7.5,12.54,86.01,22.44,,0.4,0.38
2022-11-01,34.5,-2.5,11.14,40.98,21.29,,0.0,1.494
2022-11-01,35.5,-7.5,13.32,83.03,22.23,,0.1,0.455
2022-11-01,35.5,-2.5,11.34,76.4,22.12,,0.0,0.629
2022-11-02,27.5,-7.5,16.02,15.85,22.56,,0.0,2.302
2022-11-02,27.5,-2.5,18.61,19.78,21.71,,0.0,2.084
2022-11-02,28.5,-7.5,15.27,14.74,23.16,,0.0,2.419
2022-11-02,28.5,-2.5,16.46,19.9,21.45,,0.0,2.048
2022-11-02,29.5,-7.5,14.42,14.72,24.47,,0.0,2.617
2022-11-02,29.5,-2.5,15.3,19.05,20.92,,0.0,2.003
2022-11-02,30.5,-7.5,13.25,27.28,16.65,,0.0,1.378
2022-11-02,30.5,-2.5,14.39,18.91,21.36,,0.0,2.062
2022-11-02,31.5,-7.5,14.69,33.74,17.76,,0.0,1.347
2022-11-02,31.5,-2.5,15.09,23.55,21.27,,0.0,1.933
2022-11-02,32.5,-7.5,16.27,45.75,22.43,,0.0,1.472
2022-11-02,32.5,-2.5,14.47,32.19,18.68,,0.0,1.461
2022-11-02,33.5,-7.5,15.54,77.26,20.77,,0.0,0.558
2022-11-02,33.5,-2.5,14.64,37.54,18.44,,0.0,1.325
2022-11-02,34.5,-7.5,15.32,83.65,21.24,,0.0,0.413
2022-11-02,34.5,-2.5,14.54,40.39,21.06,,0.0,1.488
2022-11-02,35.5,-7.5,14.57,76.92,21.3,,0.0,0.585
2022-11-02,35.5,-2.5,13.21,76.69,21.78,,0.0,0.608
2022-11-03,27.5,-7.5,18.9,19.06,21.85,,0.0,2.12
2022-11-03,27.5,-2.5,18.07,19.98,21.16,,0.0,2.01
2022-11-03,28.5,-7.5,18.4,16.93,22.79,,0.0,2.304
2022-11-03,28.5,-2.5,17.62,20.32,21.04,,0.0,1.986
2022-11-03,29.5,-7.5,17.79,16.42,24.15,,0.0,2.516
2022-11-03,29.5,-2.5,17.71,20.87,20.6,,0.0,1.92
2022-11-03,30.5,-7.5,17.83,29.99,15.61,,0.0,1.242
2022-11-03,30.5,-2.5,17.39,19.82,20.83,,0.0,1.973
2022-11-03,31.5,-7.5,17.04,37.97,16.62,,0.0,1.173
2022-11-03,31.5,-2.5,17.04,22.34,20.11,,0.0,1.828
2022-11-03,32.5,-7.5,16.35,62.59,20.42,,0.0,0.898
2022-11-03,32.5,-2.5,17.04,26.55,17.31,,0.0,1.451
2022-11-03,33.5,-7.5,14.77,76.73,20.01,,0.0,0.544
2022-11-03,33.5,-2.5,16.39,35.27,18.05,,0.0,1.34
2022-11-03,34.5,-7.5,13.96,74.25,20.83,,0.0,0.634
2022-11-03,34.5,-2.5,15.05,51.0,18.53,,0.0,1.046
2022-11-03,35.5,-7.5,11.69,74.25,20.42,,0.0,0.618
2022-11-03,35.5,-2.5,11.78,81.94,21.02,,0.0,0.45
2022-11-04,27.5,-7.5,18.77,18.18,21.3,,0.0,2.073
2022-11-04,27.5,-2.5,18.75,19.63,21.13,,0.0,2.015
2022-11-04,28.5,-7.5,18.17,17.81,21.75,,0.0,2.14
2022-11-04,28.5,-2.5,18.24,18.66,21.75,,0.0,2.118
2022-11-04,29.5,-7.5,17.28,19.94,23.22,,0.0,2.279
2022-11-04,29.5,-2.5,17.35,18.11,21.86,,0.0,2.147
2022-11-04,30.5,-7.5,17.53,36.87,15.83,,0.0,1.135
2022-11-04,30.5,-2.5,17.25,20.88,20.58,,0.0,1.917
2022-11-04,31.5,-7.5,16.67,41.16,16.96,,0.0,1.137
2022-11-04,31.5,-2.5,16.73,23.91,20.0,,0.0,1.779
2022-11-04,32.5,-7.5,16.19,55.63,20.6,,0.0,1.077
2022-11-04,32.5,-2.5,16.47,46.19,17.4,,0.0,1.069
2022-11-04,33.5,-7.5,15.38,75.05,19.6,,0.0,0.569
2022-11-04,33.5,-2.5,16.08,61.94,16.12,,0.0,0.697
2022-11-04,34.5,-7.5,13.93,76.18,21.37,,0.0,0.606
2022-11-04,34.5,-2.5,15.42,68.42,17.38,,0.0,0.627
2022-11-04,35.5,-7.5,9.89,82.89,21.64,,0.0,0.443
2022-11-04,35.5,-2.5,13.87,83.31,21.11,,0.0,0.418
2022-11-05,27.5,-7.5,18.73,17.22,21.28,,0.0,2.094
2022-11-05,27.5,-2.5,18.49,17.14,22.86,,0.0,2.308
2022-11-05,28.5,-7.5,18.2,16.83,21.84,,0.0,2.178
2022-11-05,28.5,-2.5,17.8,17.53,22.88,,0.0,2.3
2022-11-05,29.5,-7.5,17.4,18.02,22.81,,0.0,2.277
2022-11-05,29.5,-2.5,17.37,25.82,20.89,,0.0,1.832
2022-11-05,30.5,-7.5,17.48,33.93,15.8,,0.0,1.186
2022-11-05,30.5,-2.5,17.32,37.22,19.75,,0.0,1.445
2022-11-05,31.5,-7.5,16.81,39.32,17.25,,0.0,1.195
2022-11-05,31.5,-2.5,16.99,46.79,19.58,,0.0,1.212
2022-11-05,32.5,-7.5,16.29,56.11,20.75,,0.0,1.075
2022-11-05,32.5,-2.5,16.86,56.65,16.96,,0.0,0.838
2022-11-05,33.5,-7.5,15.3,83.71,20.15,,0.0,0.384
2022-11-05,33.5,-2.5,16.63,61.85,15.28,,0.0,0.662
2022-11-05,34.5,-7.5,13.46,82.27,21.62,,0.1,0.458
2022-11-05,34.5,-2.5,15.82,70.22,17.05,,0.0,0.579
2022-11-05,35.5,-7.5,14.2,79.82,21.82,,0.0,0.528
2022-11-05,35.5,-2.5,12.93,87.5,20.74,,0.0,0.306
2022-11-06,27.5,-7.5,18.56,18.53,22.07,,0.0,2.163
2022-11-06,27.5,-2.5,18.28,31.41,22.05,,0.0,1.819
2022-11-06,28.5,-7.5,18.08,19.44,22.53,,0.0,2.2
2022-11-06,28.5,-2.5,17.54,40.45,21.76,,0.0,1.552
2022-11-06,29.5,-7.5,17.5,18.41,23.87,,0.0,2.416
2022-11-06,29.5,-2.5,17.48,40.61,21.39,,0.0,1.513
2022-11-06,30.5,-7.5,17.44,34.61,15.49,,0.0,1.151
2022-11-06,30.5,-2.5,17.11,38.4,20.48,,0.0,1.484
2022-11-06,31.5,-7.5,16.79,39.34,17.82,,0.0,1.238
2022-11-06,31.5,-2.5,16.85,33.31,19.9,,0.0,1.55
2022-11-06,32.5,-7.5,15.82,68.58,21.18,,0.0,0.79
2022-11-06,32.5,-2.5,16.66,32.3,17.21,,0.0,1.329
2022-11-06,33.5,-7.5,14.84,80.11,20.2,,0.0,0.471
2022-11-06,33.5,-2.5,16.16,40.25,16.9,,0.0,1.15
2022-11-06,34.5,-7.5,12.9,76.48,20.91,,0.0,0.582
2022-11-06,34.5,-2.5,15.39,48.54,18.39,,0.0,1.088
2022-11-06,35.5,-7.5,13.65,66.74,20.88,,0.0,0.821
2022-11-06,35.5,-2.5,14.28,73.29,20.75,,0.0,0.654
2022-11-07,27.5,-7.5,17.94,23.96,22.15,,0.0,2.029
2022-11-07,27.5,-2.5,18.44,25.83,21.27,,0.0,1.875
2022-11-07,28.5,-7.5,17.72,23.5,21.79,,0.0,1.997
2022-11-07,28.5,-2.5,17.93,30.72,21.6,,0.0,1.787
2022-11-07,29.5,-7.5,17.55,20.68,23.56,,0.0,2.305
2022-11-07,29.5,-2.5,17.46,34.14,21.29,,0.0,1.667
2022-11-07,30.5,-7.5,17.36,31.65,14.78,,0.0,1.149
2022-11-07,30.5,-2.5,17.15,35.33,20.49,,0.0,1.559
2022-11-07,31.5,-7.5,16.63,33.68,17.54,,0.0,1.33
2022-11-07,31.5,-2.5,16.89,27.13,19.9,,0.0,1.693
2022-11-07,32.5,-7.5,15.69,53.98,21.63,,0.0,1.19
2022-11-07,32.5,-2.5,16.4,27.15,16.81,,0.0,1.395
2022-11-07,33.5,-7.5,14.69,75.04,19.96,,0.0,0.582
2022-11-07,33.5,-2.5,15.92,30.03,17.61,,0.0,1.409
2022-11-07,34.5,-7.5,11.81,75.16,21.09,,0.0,0.621
2022-11-07,34.5,-2.5,15.08,44.18,19.57,,0.0,1.271
2022-11-07,35.5,-7.5,12.75,64.07,21.47,,0.0,0.92
2022-11-07,35.5,-2.5,13.94,70.6,21.48,,0.0,0.753
2022-11-08,27.5,-7.5,17.52,22.74,23.14,,0.0,2.189
2022-11-08,27.5,-2.5,17.64,21.05,20.77,,0.0,1.936
2022-11-08,28.5,-7.5,16.83,23.31,22.97,,0.0,2.151
2022-11-08,28.5,-2.5,17.58,22.32,21.23,,0.0,1.959
2022-11-08,29.5,-7.5,16.47,22.65,23.49,,0.0,2.238
2022-11-08,29.5,-2.5,17.27,25.86,21.16,,0.0,1.862
2022-11-08,30.5,-7.5,14.49,28.9,14.97,,0.0,1.21
2022-11-08,30.5,-2.5,16.61,30.33,20.75,,0.0,1.706
2022-11-08,31.5,-7.5,12.92,28.4,16.9,,0.0,1.379
2022-11-08,31.5,-2.5,16.28,33.59,19.52,,0.0,1.507
2022-11-08,32.5,-7.5,11.14,47.84,21.24,,0.0,1.316
2022-11-08,32.5,-2.5,15.68,36.7,15.99,,0.0,1.15
2022-11-08,33.5,-7.5,11.24,74.77,19.81,,0.0,0.583
2022-11-08,33.5,-2.5,13.82,30.49,17.73,,0.0,1.41
2022-11-08,34.5,-7.5,13.34,75.31,21.49,,0.0,0.633
2022-11-08,34.5,-2.5,11.96,37.67,20.35,,0.0,1.489
2022-11-08,35.5,-7.5,12.79,74.04,21.92,,0.0,0.683
2022-11-08,35.5,-2.5,11.24,74.49,21.27,,0.0,0.645
2022-11-09,27.5,-7.5,17.84,19.56,21.77,,0.0,2.097
2022-11-09,27.5,-2.5,17.72,17.66,19.75,,0.0,1.896
2022-11-09,28.5,-7.5,16.94,21.66,21.86,,0.0,2.054
2022-11-09,28.5,-2.5,17.94,18.35,20.24,,0.0,1.938
2022-11-09,29.5,-7.5,15.56,22.85,22.15,,0.0,2.058
2022-11-09,29.5,-2.5,17.43,20.8,20.19,,0.0,1.874
2022-11-09,30.5,-7.5,14.61,27.26,14.19,,0.0,1.177
2022-11-09,30.5,-2.5,16.64,24.74,20.88,,0.0,1.858
2022-11-09,31.5,-7.5,13.78,34.62,15.09,,0.0,1.121
2022-11-09,31.5,-2.5,16.05,29.14,20.27,,0.0,1.685
2022-11-09,32.5,-7.5,14.04,64.98,18.62,,0.0,0.751
2022-11-09,32.5,-2.5,15.19,36.44,16.68,,0.0,1.207
2022-11-09,33.5,-7.5,11.95,82.02,19.37,,0.0,0.404
2022-11-09,33.5,-2.5,14.14,42.64,17.42,,0.0,1.141
2022-11-09,34.5,-7.5,11.68,78.34,21.47,,0.0,0.554
2022-11-09,34.5,-2.5,12.56,50.14,18.99,,0.3,1.095
2022-11-09,35.5,-7.5,12.29,76.68,21.29,,2.7,0.59
2022-11-09,35.5,-2.5,11.5,79.48,21.46,,0.2,0.525
2022-11-10,27.5,-7.5,18.05,18.87,22.45,,0.0,2.204
2022-11-10,27.5,-2.5,17.95,19.96,19.96,,0.0,1.867
2022-11-10,28.5,-7.5,17.58,19.7,22.42,,0.0,2.178
2022-11-10,28.5,-2.5,17.5,20.01,20.92,,0.0,1.98
2022-11-10,29.5,-7.5,16.89,20.49,22.4,,0.0,2.154
2022-11-10,29.5,-2.5,16.85,23.45,21.01,,0.0,1.905
2022-11-10,30.5,-7.5,16.93,36.07,12.7,,0.0,0.939
2022-11-10,30.5,-2.5,15.77,36.87,20.28,,0.0,1.502
2022-11-10,31.5,-7.5,16.22,40.17,15.03,,0.0,1.022
2022-11-10,31.5,-2.5,15.41,42.37,20.1,,0.0,1.356
2022-11-10,32.5,-7.5,15.42,61.36,19.4,,0.0,0.87
2022-11-10,32.5,-2.5,14.2,52.03,16.1,,0.0,0.878
2022-11-10,33.5,-7.5,14.53,79.01,19.89,,0.0,0.487
2022-11-10,33.5,-2.5,14.42,61.09,14.31,,0.0,0.635
2022-11-10,34.5,-7.5,13.72,76.44,21.93,,0.1,0.62
2022-11-10,34.5,-2.5,13.84,65.61,16.8,,0.3,0.658
2022-11-10,35.5,-7.5,13.52,73.51,21.66,,0.0,0.686
2022-11-10,35.5,-2.5,12.22,84.15,21.2,,1.1,0.399
2022-11-11,27.5,-7.5,17.89,19.13,21.23,,0.0,2.04
2022-11-11,27.5,-2.5,17.67,28.93,19.65,,0.0,1.626
2022-11-11,28.5,-7.5,17.4,20.3,20.4,,0.0,1.91
2022-11-11,28.5,-2.5,17.14,28.74,19.69,,0.0,1.634
2022-11-11,29.5,-7.5,17.01,20.5,20.82,,0.0,1.955
2022-11-11,29.5,-2.5,16.77,29.24,18.73,,0.0,1.529
2022-11-11,30.5,-7.5,17.09,30.47,12.5,,0.0,1.008
2022-11-11,30.5,-2.5,16.12,40.51,17.96,,0.0,1.225
2022-11-11,31.5,-7.5,16.31,29.58,14.71,,0.0,1.179
2022-11-11,31.5,-2.5,15.66,43.33,18.07,,0.0,1.175
2022-11-11,32.5,-7.5,15.39,46.58,19.88,,0.0,1.24
2022-11-11,32.5,-2.5,14.14,45.6,14.92,,0.0,0.923
2022-11-11,33.5,-7.5,13.91,76.68,19.78,,0.0,0.538
2022-11-11,33.5,-2.5,13.09,43.0,15.24,,0.0,0.987
2022-11-11,34.5,-7.5,14.06,76.61,21.04,,0.0,0.583
2022-11-11,34.5,-2.5,12.47,43.32,17.73,,0.0,1.15
2022-11-11,35.5,-7.5,13.05,82.3,21.27,,0.0,0.448
2022-11-11,35.5,-2.5,11.49,74.88,21.55,,0.7,0.646
2022-11-12,27.5,-7.5,14.6,27.29,20.25,,0.0,1.727
2022-11-12,27.5,-2.5,12.88,34.11,19.35,,0.0,1.48
2022-11-12,28.5,-7.5,15.7,28.16,20.08,,0.0,1.688
2022-11-12,28.5,-2.5,14.12,33.13,19.93,,0.0,1.557
2022-11-12,29.5,-7.5,15.16,27.27,20.46,,0.0,1.75
2022-11-12,29.5,-2.5,16.23,34.74,18.71,,0.0,1.408
2022-11-12,30.5,-7.5,15.57,38.84,11.48,,0.0,0.829
2022-11-12,30.5,-2.5,16.28,36.38,17.76,,0.0,1.293
2022-11-12,31.5,-7.5,15.45,30.03,16.08,,0.0,1.279
2022-11-12,31.5,-2.5,15.92,36.26,17.2,,0.0,1.251
2022-11-12,32.5,-7.5,15.02,31.08,21.11,,0.0,1.726
2022-11-12,32.5,-2.5,15.5,41.04,13.86,,0.0,0.934
2022-11-12,33.5,-7.5,14.26,61.21,20.26,,0.0,0.922
2022-11-12,33.5,-2.5,15.09,36.49,15.34,,0.0,1.107
2022-11-12,34.5,-7.5,13.99,76.48,21.74,,0.0,0.612
2022-11-12,34.5,-2.5,14.08,32.33,18.59,,0.0,1.449
2022-11-12,35.5,-7.5,13.37,77.21,21.46,,0.0,0.583
2022-11-12,35.5,-2.5,11.97,66.62,21.69,,0.0,0.866
2022-11-13,27.5,-7.5,17.39,29.25,19.81,,0.0,1.635
2022-11-13,27.5,-2.5,17.75,31.95,19.69,,0.0,1.561
2022-11-13,28.5,-7.5,16.82,27.72,20.43,,0.0,1.736
2022-11-13,28.5,-2.5,17.22,31.42,19.75,,0.0,1.579
2022-11-13,29.5,-7.5,16.23,26.22,21.52,,0.0,1.894
2022-11-13,29.5,-2.5,16.52,34.29,18.7,,0.0,1.417
2022-11-13,30.5,-7.5,15.08,35.41,13.74,,0.1,1.015
2022-11-13,30.5,-2.5,15.99,37.63,17.93,,0.0,1.282
2022-11-13,31.5,-7.5,12.89,30.06,16.42,,0.0,1.306
2022-11-13,31.5,-2.5,15.62,38.16,17.44,,0.0,1.232
2022-11-13,32.5,-7.5,14.4,27.5,21.77,,0.0,1.89
2022-11-13,32.5,-2.5,15.3,39.98,14.58,,0.0,0.996
2022-11-13,33.5,-7.5,13.95,53.43,21.07,,0.0,1.163
2022-11-13,33.5,-2.5,14.94,37.93,15.47,,0.0,1.091
2022-11-13,34.5,-7.5,13.3,76.92,21.6,,0.0,0.595
2022-11-13,34.5,-2.5,14.16,39.78,17.92,,0.0,1.237
2022-11-13,35.5,-7.5,12.28,77.23,21.12,,0.0,0.57
2022-11-13,35.5,-2.5,12.67,80.26,20.37,,0.0,0.472
2022-11-14,27.5,-7.5,16.28,25.47,19.02,,0.0,1.64
2022-11-14,27.5,-2.5,17.52,26.62,19.62,,0.0,1.676
2022-11-14,28.5,-7.5,15.62,25.16,19.69,,0.0,1.717
2022-11-14,28.5,-2.5,17.01,25.95,19.78,,0.0,1.708
2022-11-14,29.5,-7.5,15.82,24.48,21.77,,0.0,1.969
2022-11-14,29.5,-2.5,16.15,26.09,19.82,,0.0,1.709
2022-11-14,30.5,-7.5,12.25,39.98,13.42,,0.0,0.924
2022-11-14,30.5,-2.5,14.57,31.19,19.51,,0.0,1.561
2022-11-14,31.5,-7.5,14.03,36.42,15.59,,0.0,1.126
2022-11-14,31.5,-2.5,15.25,31.48,19.08,,0.0,1.513
2022-11-14,32.5,-7.5,14.35,27.25,21.73,,0.0,1.892
